exp_name,location,asset_type,asset_name,capacity
all_gen_1GW___008__ren_penetration=0.2__site_gen_penetration=0.6,48101,smr,smr,100.0
all_gen_1GW___008__ren_penetration=0.2__site_gen_penetration=0.6,48101,gas_turbine,gas,100.0
all_gen_1GW___008__ren_penetration=0.2__site_gen_penetration=0.6,48101,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48327,solar,solar,132.3199514547582
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48327,wind,wind,244.74716839617227
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48327,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48327,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48327,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48327,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48327,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48353,solar,solar,120.1048455454802
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48353,wind,wind,221.24966259679383
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48353,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48353,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48353,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48353,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48353,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48357,solar,solar,113.98825661125557
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48357,wind,wind,189.55199206888082
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48357,geothermal,geothermal,2.6556262990538215
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48357,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48357,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48357,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48357,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48371,solar,solar,128.88158737661524
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48371,wind,wind,213.50440675619814
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48371,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48371,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48371,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48371,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48371,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48375,solar,solar,105.59954616812001
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48375,wind,wind,180.68868415003962
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48375,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48375,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48375,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48375,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48375,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48383,solar,solar,128.88216519965317
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48383,wind,wind,203.93326793287508
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48383,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48383,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48383,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48383,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48383,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48421,solar,solar,129.34563430595563
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48421,wind,wind,208.48971123635778
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48421,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48421,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48421,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48421,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48421,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48431,solar,solar,113.01237003148572
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48431,wind,wind,240.99634146602938
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48431,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48431,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48431,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48431,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48431,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48441,solar,solar,101.5185580537227
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48441,wind,wind,235.9678617529332
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48441,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48441,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48441,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48441,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48441,diesel,diesel,10.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48461,solar,solar,138.73671751249958
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48461,wind,wind,209.5783149646891
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48461,geothermal,geothermal,0.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48461,storage,lithium_ion,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48461,smr,smr,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48461,gas_turbine,gas,100.0
all_gen_1GW___009__ren_penetration=0.4__site_gen_penetration=0,48461,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48327,solar,solar,132.3199514547582
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48327,wind,wind,244.74716839617227
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48327,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48327,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48327,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48327,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48327,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48353,solar,solar,120.1048455454802
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48353,wind,wind,221.24966259679383
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48353,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48353,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48353,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48353,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48353,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48357,solar,solar,113.98825661125557
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48357,wind,wind,189.55199206888074
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48357,geothermal,geothermal,2.6556262990538215
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48357,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48357,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48357,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48357,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48371,solar,solar,128.88158737661524
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48371,wind,wind,213.50440675619797
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48371,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48371,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48371,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48371,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48371,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48375,solar,solar,105.59954616812001
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48375,wind,wind,180.68868415003962
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48375,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48375,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48375,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48375,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48375,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48383,solar,solar,128.88216519965317
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48383,wind,wind,203.93326793287505
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48383,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48383,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48383,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48383,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48383,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48421,solar,solar,129.34563430595563
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48421,wind,wind,208.48971123635778
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48421,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48421,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48421,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48421,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48421,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48431,solar,solar,113.01237003148572
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48431,wind,wind,240.99634146602924
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48431,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48431,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48431,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48431,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48431,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48441,solar,solar,101.5185580537227
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48441,wind,wind,235.96786175293312
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48441,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48441,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48441,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48441,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48441,diesel,diesel,10.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48461,solar,solar,138.73671751249958
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48461,wind,wind,209.5783149646888
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48461,geothermal,geothermal,0.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48461,storage,lithium_ion,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48461,smr,smr,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48461,gas_turbine,gas,100.0
all_gen_1GW___010__ren_penetration=0.4__site_gen_penetration=0.2,48461,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48137,solar,solar,431.24514908381275
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48137,wind,wind,235.15274960233285
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48137,geothermal,geothermal,83.99698056103588
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48137,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48137,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48137,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48137,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48139,solar,solar,473.85832879998
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48139,wind,wind,215.03217412068383
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48139,geothermal,geothermal,97.86963285946155
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48139,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48139,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48139,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48139,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48141,solar,solar,458.376665875496
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48141,wind,wind,133.33776522076337
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48141,geothermal,geothermal,121.20254119485419
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48141,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48141,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48141,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48141,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48155,solar,solar,453.1062009870336
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48155,wind,wind,195.74351466274393
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48155,geothermal,geothermal,96.13754331515071
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48155,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48155,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48155,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48155,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48203,solar,solar,436.11833099912565
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48203,wind,wind,132.9668514265838
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48203,geothermal,geothermal,71.89258186299276
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48203,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48203,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48203,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48203,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48213,solar,solar,346.57785757750526
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48213,wind,wind,187.5080938242928
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48213,geothermal,geothermal,59.07792877613832
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48213,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48213,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48213,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48213,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48217,solar,solar,501.871432558886
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48217,wind,wind,224.134564320513
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48217,geothermal,geothermal,96.7053993341634
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48217,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48217,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48217,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48217,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48221,solar,solar,420.01411876604516
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48221,wind,wind,232.7908779937888
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48221,geothermal,geothermal,78.64119706671309
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48221,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48221,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48221,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48221,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48229,solar,solar,341.3912882665953
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48229,wind,wind,149.52294828830276
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48229,geothermal,geothermal,71.37054214036748
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48229,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48229,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48229,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48229,diesel,diesel,10.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48269,solar,solar,421.8761457570431
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48269,wind,wind,210.15779178490897
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48269,geothermal,geothermal,98.16392787907428
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48269,storage,lithium_ion,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48269,smr,smr,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48269,gas_turbine,gas,100.0
all_gen_1GW___011__ren_penetration=0.4__site_gen_penetration=0.4,48269,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48005,solar,solar,1525.2075604095257
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48005,wind,wind,122.77488915359281
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48005,geothermal,geothermal,120.90627622327504
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48005,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48005,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48005,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48005,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48007,solar,solar,1459.1145473878355
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48007,wind,wind,151.50030315978634
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48007,geothermal,geothermal,71.88173703691714
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48007,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48007,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48007,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48007,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48013,solar,solar,1236.3878826097136
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48013,wind,wind,166.41851649892902
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48013,geothermal,geothermal,143.6032102359321
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48013,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48013,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48013,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48013,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48021,solar,solar,1037.2399869683516
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48021,wind,wind,193.78694825579151
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48021,geothermal,geothermal,154.0998086985779
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48021,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48021,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48021,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48021,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48037,solar,solar,2072.487845418338
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48037,wind,wind,133.79567309772892
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48037,geothermal,geothermal,114.90025182792532
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48037,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48037,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48037,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48037,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48051,solar,solar,868.3172983684464
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48051,wind,wind,147.06368643204956
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48051,geothermal,geothermal,183.03727446822026
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48051,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48051,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48051,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48051,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48065,solar,solar,1546.5778186148814
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48065,wind,wind,212.29716768743026
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48065,geothermal,geothermal,0.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48065,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48065,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48065,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48065,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48087,solar,solar,1822.323999580488
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48087,wind,wind,126.71754746032755
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48087,geothermal,geothermal,166.2754010619608
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48087,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48087,smr,smr,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48087,gas_turbine,gas,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48087,diesel,diesel,10.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48099,solar,solar,1528.514614440939
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48099,wind,wind,240.57423746457007
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48099,geothermal,geothermal,80.68133500511662
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48099,storage,lithium_ion,100.0
all_gen_1GW___012__ren_penetration=0.4__site_gen_penetration=0.6,48099,smr,smr,100.0
